investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,cohort_year,previous_date,gap_days,status
INV000048,2025-01-01,101206,Sip,6362,Rajasthan,Jaipur,T30,36-45,Female,15.0,Net Banking,Verified,2024,2024-11-07,55.0,At Risk
INV000048,2025-02-06,125498,Sip,3421,Rajasthan,Jaipur,T30,36-45,Female,15.0,Mandate,Verified,2024,2025-01-01,36.0,At Risk
INV000048,2025-02-09,120841,Sip,2968,Rajasthan,Jaipur,T30,36-45,Female,15.0,UPI,Verified,2024,2025-02-06,3.0,Active
INV000048,2025-03-19,120842,Sip,8202,Rajasthan,Jaipur,T30,36-45,Female,15.0,Cheque,Verified,2024,2025-02-09,38.0,At Risk
INV000048,2025-03-30,119120,Sip,879,Rajasthan,Jaipur,T30,36-45,Female,15.0,Net Banking,Verified,2024,2025-03-19,11.0,Active
INV000049,2024-01-20,119094,Sip,13494,Maharashtra,Nashik,B30,36-45,Male,23.8,Cheque,Verified,2024,,,Active
INV000049,2024-03-30,102885,Sip,14874,Maharashtra,Nashik,B30,36-45,Male,23.8,Mandate,Verified,2024,2024-01-20,70.0,At Risk
INV000049,2025-05-29,120843,Sip,9376,Maharashtra,Nashik,B30,36-45,Male,23.8,Mandate,Verified,2024,2024-03-30,425.0,At Risk
INV000050,2024-08-12,118632,Sip,552,Maharashtra,Pune,T30,36-45,Male,13.4,Cheque,Verified,2024,,,Active
INV000050,2025-01-02,120504,Sip,23180,Maharashtra,Pune,T30,36-45,Male,13.4,UPI,Verified,2024,2024-08-12,143.0,At Risk
INV000051,2024-02-27,148567,Sip,8151,Haryana,Gurugram,T30,36-45,Male,21.0,Net Banking,Verified,2024,,,Active
INV000051,2024-05-19,119093,Sip,4603,Haryana,Gurugram,T30,36-45,Male,21.0,Net Banking,Verified,2024,2024-02-27,82.0,At Risk
INV000051,2024-07-25,119552,Sip,466,Haryana,Gurugram,T30,36-45,Male,21.0,Net Banking,Verified,2024,2024-05-19,67.0,At Risk
INV000052,2024-03-31,119120,Sip,4335,Tamil Nadu,Coimbatore,B30,26-35,Male,19.1,Mandate,Verified,2024,,,Active
INV000052,2024-04-05,119092,Sip,1018,Tamil Nadu,Coimbatore,B30,26-35,Male,19.1,Mandate,Verified,2024,2024-03-31,5.0,Active
INV000052,2024-04-17,119598,Sip,4522,Tamil Nadu,Coimbatore,B30,26-35,Male,19.1,UPI,Verified,2024,2024-04-05,12.0,Active
INV000052,2024-04-20,118633,Sip,940,Tamil Nadu,Coimbatore,B30,26-35,Male,19.1,UPI,Verified,2024,2024-04-17,3.0,Active
INV000052,2024-08-18,119092,Sip,11154,Tamil Nadu,Coimbatore,B30,26-35,Male,19.1,Net Banking,Verified,2024,2024-04-20,120.0,At Risk
INV000052,2024-09-28,125497,Sip,2409,Tamil Nadu,Coimbatore,B30,26-35,Male,19.1,Mandate,Verified,2024,2024-08-18,41.0,At Risk
INV000053,2025-04-29,120506,Sip,3572,Maharashtra,Pune,T30,36-45,Male,52.3,UPI,Verified,2025,,,Active
INV000053,2025-05-06,119599,Sip,6262,Maharashtra,Pune,T30,36-45,Male,52.3,Net Banking,Verified,2025,2025-04-29,7.0,Active
INV000054,2024-05-30,100016,Sip,500,Telangana,Hyderabad,T30,46-55,Female,37.5,UPI,Pending,2024,,,Active
INV000054,2024-07-16,101206,Sip,2377,Telangana,Hyderabad,T30,46-55,Female,37.5,Net Banking,Verified,2024,2024-05-30,47.0,At Risk
INV000054,2024-10-02,118633,Sip,2671,Telangana,Hyderabad,T30,46-55,Female,37.5,UPI,Verified,2024,2024-07-16,78.0,At Risk
INV000054,2025-01-13,148567,Sip,5770,Telangana,Hyderabad,T30,46-55,Female,37.5,Net Banking,Verified,2024,2024-10-02,103.0,At Risk
INV000054,2025-02-27,125497,Sip,5616,Telangana,Hyderabad,T30,46-55,Female,37.5,Net Banking,Verified,2024,2025-01-13,45.0,At Risk
INV000055,2024-01-30,120503,Sip,14420,Karnataka,Bangalore,T30,26-35,Male,13.5,Net Banking,Verified,2024,,,Active
INV000055,2024-04-12,100025,Sip,27583,Karnataka,Bangalore,T30,26-35,Male,13.5,UPI,Verified,2024,2024-01-30,73.0,At Risk
INV000055,2024-05-06,118634,Sip,10020,Karnataka,Bangalore,T30,26-35,Male,13.5,UPI,Verified,2024,2024-04-12,24.0,Active
INV000055,2024-10-09,102885,Sip,8149,Karnataka,Bangalore,T30,26-35,Male,13.5,Cheque,Verified,2024,2024-05-06,156.0,At Risk
INV000055,2025-03-05,118634,Sip,557,Karnataka,Bangalore,T30,26-35,Male,13.5,UPI,Verified,2024,2024-10-09,147.0,At Risk
INV000056,2024-01-10,120506,Sip,7539,Haryana,Faridabad,B30,26-35,Female,22.5,Cheque,Verified,2024,,,Active
INV000056,2024-02-28,118636,Sip,16592,Haryana,Faridabad,B30,26-35,Female,22.5,Cheque,Verified,2024,2024-01-10,49.0,At Risk
INV000056,2024-08-07,119092,Sip,27798,Haryana,Faridabad,B30,26-35,Female,22.5,Net Banking,Verified,2024,2024-02-28,161.0,At Risk
INV000056,2024-09-21,148568,Sip,2270,Haryana,Faridabad,B30,26-35,Female,22.5,UPI,Verified,2024,2024-08-07,45.0,At Risk
INV000056,2024-11-28,125497,Sip,5976,Haryana,Faridabad,B30,26-35,Female,22.5,Mandate,Verified,2024,2024-09-21,68.0,At Risk
INV000056,2025-01-18,149324,Sip,802,Haryana,Faridabad,B30,26-35,Female,22.5,Mandate,Verified,2024,2024-11-28,51.0,At Risk
INV000057,2024-04-30,120842,Sip,22940,Tamil Nadu,Chennai,T30,36-45,Male,59.9,Cheque,Verified,2024,,,Active
INV000057,2024-06-03,119092,Sip,6162,Tamil Nadu,Chennai,T30,36-45,Male,59.9,Net Banking,Pending,2024,2024-04-30,34.0,Active
INV000057,2024-06-21,119551,Sip,2761,Tamil Nadu,Chennai,T30,36-45,Male,59.9,Net Banking,Verified,2024,2024-06-03,18.0,Active
INV000057,2024-07-13,119094,Sip,516,Tamil Nadu,Chennai,T30,36-45,Male,59.9,Mandate,Verified,2024,2024-06-21,22.0,Active
INV000057,2024-07-18,149322,Sip,20712,Tamil Nadu,Chennai,T30,36-45,Male,59.9,UPI,Verified,2024,2024-07-13,5.0,Active
INV000057,2024-09-21,148568,Sip,988,Tamil Nadu,Chennai,T30,36-45,Male,59.9,Net Banking,Pending,2024,2024-07-18,65.0,At Risk
INV000057,2025-02-17,100016,Sip,7900,Tamil Nadu,Chennai,T30,36-45,Male,59.9,Cheque,Pending,2024,2024-09-21,149.0,At Risk
INV000057,2025-04-13,120842,Sip,28928,Tamil Nadu,Chennai,T30,36-45,Male,59.9,Net Banking,Verified,2024,2025-02-17,55.0,At Risk
INV000058,2024-02-08,149322,Sip,946,Maharashtra,Mumbai,T30,26-35,Male,19.9,Cheque,Verified,2024,,,Active
INV000058,2024-05-14,119093,Sip,2727,Maharashtra,Mumbai,T30,26-35,Male,19.9,Net Banking,Verified,2024,2024-02-08,96.0,At Risk
INV000058,2024-07-11,125498,Sip,9437,Maharashtra,Mumbai,T30,26-35,Male,19.9,Net Banking,Pending,2024,2024-05-14,58.0,At Risk
INV000058,2024-11-09,120843,Sip,953,Maharashtra,Mumbai,T30,26-35,Male,19.9,Net Banking,Verified,2024,2024-07-11,121.0,At Risk
INV000058,2024-12-11,119598,Sip,2947,Maharashtra,Mumbai,T30,26-35,Male,19.9,Cheque,Verified,2024,2024-11-09,32.0,Active
INV000059,2024-01-10,148568,Sip,1764,Maharashtra,Nashik,B30,18-25,Male,5.2,Mandate,Verified,2024,,,Active
INV000060,2024-04-26,125497,Sip,21177,Madhya Pradesh,Indore,T30,36-45,Male,45.6,UPI,Verified,2024,,,Active
INV000060,2024-07-25,149323,Sip,3397,Madhya Pradesh,Indore,T30,36-45,Male,45.6,Mandate,Verified,2024,2024-04-26,90.0,At Risk
INV000061,2024-02-21,120507,Sip,2716,Tamil Nadu,Chennai,T30,26-35,Female,23.3,UPI,Verified,2024,,,Active
INV000061,2024-03-17,102885,Sip,1111,Tamil Nadu,Chennai,T30,26-35,Female,23.3,UPI,Verified,2024,2024-02-21,25.0,Active
INV000061,2024-04-01,101208,Sip,402,Tamil Nadu,Chennai,T30,26-35,Female,23.3,UPI,Verified,2024,2024-03-17,15.0,Active
INV000062,2024-01-30,101206,Sip,8337,Haryana,Faridabad,B30,46-55,Male,22.9,Net Banking,Verified,2024,,,Active
INV000062,2024-02-25,119092,Sip,17352,Haryana,Faridabad,B30,46-55,Male,22.9,UPI,Verified,2024,2024-01-30,26.0,Active
INV000062,2024-03-05,102885,Sip,7322,Haryana,Faridabad,B30,46-55,Male,22.9,Mandate,Verified,2024,2024-02-25,9.0,Active
INV000062,2024-10-05,120504,Sip,8886,Haryana,Faridabad,B30,46-55,Male,22.9,Cheque,Verified,2024,2024-03-05,214.0,At Risk
INV000062,2025-05-08,149324,Sip,54533,Haryana,Faridabad,B30,46-55,Male,22.9,Mandate,Verified,2024,2024-10-05,215.0,At Risk
INV000063,2024-01-19,102885,Sip,1192,Uttar Pradesh,Agra,B30,46-55,Male,88.9,UPI,Verified,2024,,,Active
INV000063,2024-02-21,102885,Sip,5940,Uttar Pradesh,Agra,B30,46-55,Male,88.9,Net Banking,Verified,2024,2024-01-19,33.0,Active
INV000063,2025-03-30,119092,Sip,2078,Uttar Pradesh,Agra,B30,46-55,Male,88.9,Cheque,Verified,2024,2024-02-21,403.0,At Risk
INV000065,2024-05-06,119094,Sip,56749,Maharashtra,Mumbai,T30,46-55,Female,43.2,Cheque,Verified,2024,,,Active
INV000065,2024-07-14,120505,Sip,6646,Maharashtra,Mumbai,T30,46-55,Female,43.2,Mandate,Verified,2024,2024-05-06,69.0,At Risk
INV000065,2024-10-25,120507,Sip,5659,Maharashtra,Mumbai,T30,46-55,Female,43.2,Mandate,Verified,2024,2024-07-14,103.0,At Risk
INV000065,2025-04-08,149323,Sip,47265,Maharashtra,Mumbai,T30,46-55,Female,43.2,UPI,Verified,2024,2024-10-25,165.0,At Risk
INV000066,2024-11-25,149322,Sip,1682,Haryana,Faridabad,B30,56+,Male,64.2,Cheque,Verified,2024,,,Active
INV000066,2025-03-03,120843,Sip,25706,Haryana,Faridabad,B30,56+,Male,64.2,Mandate,Verified,2024,2024-11-25,98.0,At Risk
INV000067,2024-10-29,118633,Sip,538,Delhi,Gurugram,T30,36-45,Male,19.7,Net Banking,Verified,2024,,,Active
INV000069,2024-02-14,120844,Sip,14673,Gujarat,Ahmedabad,T30,56+,Female,35.9,Mandate,Verified,2024,,,Active
INV000069,2024-03-17,120505,Sip,2386,Gujarat,Ahmedabad,T30,56+,Female,35.9,Net Banking,Pending,2024,2024-02-14,32.0,Active
INV000069,2024-06-07,118633,Sip,10838,Gujarat,Ahmedabad,T30,56+,Female,35.9,UPI,Verified,2024,2024-03-17,82.0,At Risk
INV000069,2024-07-07,148568,Sip,5050,Gujarat,Ahmedabad,T30,56+,Female,35.9,UPI,Verified,2024,2024-06-07,30.0,Active
INV000069,2024-09-06,120843,Sip,52274,Gujarat,Ahmedabad,T30,56+,Female,35.9,UPI,Verified,2024,2024-07-07,61.0,At Risk
INV000069,2024-09-27,102886,Sip,485,Gujarat,Ahmedabad,T30,56+,Female,35.9,Net Banking,Verified,2024,2024-09-06,21.0,Active
INV000069,2024-10-16,120841,Sip,954,Gujarat,Ahmedabad,T30,56+,Female,35.9,UPI,Verified,2024,2024-09-27,19.0,Active
INV000069,2024-11-04,120841,Sip,52312,Gujarat,Ahmedabad,T30,56+,Female,35.9,Cheque,Verified,2024,2024-10-16,19.0,Active
INV000069,2024-12-23,120503,Sip,14420,Gujarat,Ahmedabad,T30,56+,Female,35.9,Net Banking,Verified,2024,2024-11-04,49.0,At Risk
INV000069,2025-05-01,120842,Sip,2662,Gujarat,Ahmedabad,T30,56+,Female,35.9,UPI,Verified,2024,2024-12-23,129.0,At Risk
INV000070,2024-03-14,120506,Sip,7939,West Bengal,Kolkata,T30,56+,Female,20.1,Net Banking,Verified,2024,,,Active
INV000070,2024-08-06,148567,Sip,884,West Bengal,Kolkata,T30,56+,Female,20.1,Cheque,Verified,2024,2024-03-14,145.0,At Risk
INV000070,2024-09-14,120842,Sip,821,West Bengal,Kolkata,T30,56+,Female,20.1,UPI,Verified,2024,2024-08-06,39.0,At Risk
INV000071,2024-03-28,148569,Sip,15285,Madhya Pradesh,Bhopal,B30,26-35,Female,18.2,Mandate,Verified,2024,,,Active
INV000071,2024-03-29,125497,Sip,46027,Madhya Pradesh,Bhopal,B30,26-35,Female,18.2,Mandate,Verified,2024,2024-03-28,1.0,Active
INV000071,2024-05-25,120843,Sip,57029,Madhya Pradesh,Bhopal,B30,26-35,Female,18.2,Net Banking,Verified,2024,2024-03-29,57.0,At Risk
INV000071,2024-06-09,101206,Sip,40616,Madhya Pradesh,Bhopal,B30,26-35,Female,18.2,Net Banking,Verified,2024,2024-05-25,15.0,Active
INV000072,2024-03-24,118636,Sip,870,Gujarat,Ahmedabad,T30,18-25,Female,6.4,Mandate,Verified,2024,,,Active
INV000072,2024-06-01,148568,Sip,14832,Gujarat,Ahmedabad,T30,18-25,Female,6.4,Mandate,Verified,2024,2024-03-24,69.0,At Risk
INV000072,2024-07-17,118632,Sip,20698,Gujarat,Ahmedabad,T30,18-25,Female,6.4,Mandate,Verified,2024,2024-06-01,46.0,At Risk
INV000072,2024-08-14,119095,Sip,4492,Gujarat,Ahmedabad,T30,18-25,Female,6.4,Cheque,Verified,2024,2024-07-17,28.0,Active
INV000072,2025-04-18,120844,Sip,5755,Gujarat,Ahmedabad,T30,18-25,Female,6.4,Cheque,Verified,2024,2024-08-14,247.0,At Risk
INV000072,2025-05-13,119120,Sip,2725,Gujarat,Ahmedabad,T30,18-25,Female,6.4,Mandate,Verified,2024,2025-04-18,25.0,Active
INV000073,2024-03-20,148569,Sip,47570,Punjab,Amritsar,B30,18-25,Male,5.5,Mandate,Verified,2024,,,Active
INV000073,2024-05-01,118634,Sip,1725,Punjab,Amritsar,B30,18-25,Male,5.5,Net Banking,Verified,2024,2024-03-20,42.0,At Risk
INV000073,2024-05-29,120504,Sip,26594,Punjab,Amritsar,B30,18-25,Male,5.5,Cheque,Pending,2024,2024-05-01,28.0,Active
INV000073,2024-06-18,119093,Sip,532,Punjab,Amritsar,B30,18-25,Male,5.5,Net Banking,Verified,2024,2024-05-29,20.0,Active
INV000073,2024-08-23,149323,Sip,1951,Punjab,Amritsar,B30,18-25,Male,5.5,UPI,Verified,2024,2024-06-18,66.0,At Risk
INV000073,2024-09-27,119598,Sip,8926,Punjab,Amritsar,B30,18-25,Male,5.5,Mandate,Verified,2024,2024-08-23,35.0,Active
INV000073,2024-10-07,120841,Sip,15801,Punjab,Amritsar,B30,18-25,Male,5.5,Mandate,Verified,2024,2024-09-27,10.0,Active
INV000073,2024-12-19,120507,Sip,5634,Punjab,Amritsar,B30,18-25,Male,5.5,Cheque,Verified,2024,2024-10-07,73.0,At Risk
INV000073,2025-04-10,120506,Sip,4776,Punjab,Amritsar,B30,18-25,Male,5.5,UPI,Verified,2024,2024-12-19,112.0,At Risk
INV000074,2024-01-08,148567,Sip,2005,Rajasthan,Jaipur,T30,26-35,Female,8.4,UPI,Verified,2024,,,Active
INV000074,2024-01-20,120504,Sip,7798,Rajasthan,Jaipur,T30,26-35,Female,8.4,Mandate,Pending,2024,2024-01-08,12.0,Active
INV000074,2024-05-30,120503,Sip,12235,Rajasthan,Jaipur,T30,26-35,Female,8.4,UPI,Verified,2024,2024-01-20,131.0,At Risk
INV000074,2024-06-23,120506,Sip,11469,Rajasthan,Jaipur,T30,26-35,Female,8.4,Net Banking,Verified,2024,2024-05-30,24.0,Active
INV000074,2024-07-05,149323,Sip,28204,Rajasthan,Jaipur,T30,26-35,Female,8.4,Mandate,Verified,2024,2024-06-23,12.0,Active
INV000074,2024-08-26,148569,Sip,1803,Rajasthan,Jaipur,T30,26-35,Female,8.4,UPI,Verified,2024,2024-07-05,52.0,At Risk
INV000074,2025-03-05,125497,Sip,17157,Rajasthan,Jaipur,T30,26-35,Female,8.4,Net Banking,Verified,2024,2024-08-26,191.0,At Risk
INV000074,2025-05-30,120504,Sip,25998,Rajasthan,Jaipur,T30,26-35,Female,8.4,UPI,Verified,2024,2025-03-05,86.0,At Risk
INV000075,2024-05-01,148569,Sip,8207,Madhya Pradesh,Bhopal,B30,36-45,Male,27.2,Net Banking,Verified,2024,,,Active
INV000075,2024-07-27,149324,Sip,47949,Madhya Pradesh,Bhopal,B30,36-45,Male,27.2,Cheque,Verified,2024,2024-05-01,87.0,At Risk
INV000075,2024-09-24,125497,Sip,51707,Madhya Pradesh,Bhopal,B30,36-45,Male,27.2,Cheque,Verified,2024,2024-07-27,59.0,At Risk
INV000075,2024-12-12,120503,Sip,14403,Madhya Pradesh,Bhopal,B30,36-45,Male,27.2,UPI,Verified,2024,2024-09-24,79.0,At Risk
INV000075,2025-01-28,120507,Sip,20377,Madhya Pradesh,Bhopal,B30,36-45,Male,27.2,Cheque,Verified,2024,2024-12-12,47.0,At Risk
INV000075,2025-05-10,148568,Sip,5118,Madhya Pradesh,Bhopal,B30,36-45,Male,27.2,Mandate,Pending,2024,2025-01-28,102.0,At Risk
INV000076,2024-02-06,149323,Sip,2615,Gujarat,Ahmedabad,T30,56+,Female,67.1,Mandate,Verified,2024,,,Active
INV000076,2024-03-11,119093,Sip,12092,Gujarat,Ahmedabad,T30,56+,Female,67.1,UPI,Verified,2024,2024-02-06,34.0,Active
INV000076,2024-04-29,125497,Sip,13765,Gujarat,Ahmedabad,T30,56+,Female,67.1,Mandate,Verified,2024,2024-03-11,49.0,At Risk
INV000076,2024-09-24,120505,Sip,7724,Gujarat,Ahmedabad,T30,56+,Female,67.1,Net Banking,Verified,2024,2024-04-29,148.0,At Risk
INV000076,2024-10-19,102885,Sip,2850,Gujarat,Ahmedabad,T30,56+,Female,67.1,Net Banking,Verified,2024,2024-09-24,25.0,Active
INV000076,2025-05-10,148569,Sip,11864,Gujarat,Ahmedabad,T30,56+,Female,67.1,Net Banking,Verified,2024,2024-10-19,203.0,At Risk
INV000078,2025-05-17,120841,Sip,28687,Haryana,Faridabad,B30,26-35,Male,20.2,Net Banking,Pending,2024,,,Active
INV000079,2024-06-02,118632,Sip,6588,Gujarat,Surat,T30,26-35,Male,17.0,Cheque,Verified,2024,,,Active
INV000079,2024-08-22,118634,Sip,21311,Gujarat,Surat,T30,26-35,Male,17.0,UPI,Verified,2024,2024-06-02,81.0,At Risk
INV000079,2024-11-19,120504,Sip,2396,Gujarat,Surat,T30,26-35,Male,17.0,Cheque,Verified,2024,2024-08-22,89.0,At Risk
INV000079,2025-01-16,102885,Sip,8102,Gujarat,Surat,T30,26-35,Male,17.0,Mandate,Verified,2024,2024-11-19,58.0,At Risk
INV000079,2025-04-16,120504,Sip,1079,Gujarat,Surat,T30,26-35,Male,17.0,Mandate,Verified,2024,2025-01-16,90.0,At Risk
INV000079,2025-04-27,118633,Sip,2684,Gujarat,Surat,T30,26-35,Male,17.0,Mandate,Verified,2024,2025-04-16,11.0,Active
INV000080,2024-06-27,149323,Sip,26498,Telangana,Hyderabad,T30,26-35,Male,12.4,Mandate,Verified,2024,,,Active
INV000080,2024-12-17,148569,Sip,831,Telangana,Hyderabad,T30,26-35,Male,12.4,Net Banking,Verified,2024,2024-06-27,173.0,At Risk
INV000080,2025-01-25,102886,Sip,11558,Telangana,Hyderabad,T30,26-35,Male,12.4,Mandate,Verified,2024,2024-12-17,39.0,At Risk
INV000080,2025-02-25,120844,Sip,2812,Telangana,Hyderabad,T30,26-35,Male,12.4,UPI,Verified,2024,2025-01-25,31.0,Active
INV000081,2024-01-01,120844,Sip,1842,Gujarat,Surat,T30,36-45,Male,31.0,Net Banking,Verified,2024,,,Active
INV000081,2024-01-27,125497,Sip,10193,Gujarat,Surat,T30,36-45,Male,31.0,Cheque,Verified,2024,2024-01-01,26.0,Active
INV000081,2024-03-22,119552,Sip,2662,Gujarat,Surat,T30,36-45,Male,31.0,Net Banking,Verified,2024,2024-01-27,55.0,At Risk
INV000081,2024-06-23,118635,Sip,1705,Gujarat,Surat,T30,36-45,Male,31.0,UPI,Verified,2024,2024-03-22,93.0,At Risk
INV000081,2024-08-20,148567,Sip,4963,Gujarat,Surat,T30,36-45,Male,31.0,UPI,Verified,2024,2024-06-23,58.0,At Risk
INV000081,2025-02-03,100016,Sip,21552,Gujarat,Surat,T30,36-45,Male,31.0,Mandate,Verified,2024,2024-08-20,167.0,At Risk
INV000081,2025-05-03,101208,Sip,11787,Gujarat,Surat,T30,36-45,Male,31.0,Mandate,Verified,2024,2025-02-03,89.0,At Risk
INV000082,2024-01-09,125497,Sip,2172,Rajasthan,Udaipur,B30,26-35,Female,19.6,Net Banking,Verified,2024,,,Active
INV000082,2024-01-13,120504,Sip,3380,Rajasthan,Udaipur,B30,26-35,Female,19.6,UPI,Pending,2024,2024-01-09,4.0,Active
INV000082,2024-02-04,118632,Sip,8988,Rajasthan,Udaipur,B30,26-35,Female,19.6,Net Banking,Verified,2024,2024-01-13,22.0,Active
INV000082,2024-02-20,149324,Sip,4038,Rajasthan,Udaipur,B30,26-35,Female,19.6,UPI,Verified,2024,2024-02-04,16.0,Active
INV000082,2025-02-05,119598,Sip,1644,Rajasthan,Udaipur,B30,26-35,Female,19.6,UPI,Verified,2024,2024-02-20,351.0,At Risk
INV000082,2025-04-11,119120,Sip,2532,Rajasthan,Udaipur,B30,26-35,Female,19.6,Cheque,Verified,2024,2025-02-05,65.0,At Risk
INV000082,2025-05-25,119551,Sip,4840,Rajasthan,Udaipur,B30,26-35,Female,19.6,Mandate,Verified,2024,2025-04-11,44.0,At Risk
INV000083,2024-08-11,118636,Sip,572,Uttar Pradesh,Kanpur,B30,56+,Female,42.0,UPI,Verified,2024,,,Active
INV000084,2024-02-10,119092,Sip,1800,West Bengal,Kolkata,T30,26-35,Male,11.2,Cheque,Verified,2024,,,Active
INV000084,2024-06-13,101207,Sip,29144,West Bengal,Kolkata,T30,26-35,Male,11.2,UPI,Verified,2024,2024-02-10,124.0,At Risk
INV000084,2024-07-10,148568,Sip,8759,West Bengal,Kolkata,T30,26-35,Male,11.2,Mandate,Verified,2024,2024-06-13,27.0,Active
INV000084,2024-12-12,100016,Sip,8365,West Bengal,Kolkata,T30,26-35,Male,11.2,UPI,Verified,2024,2024-07-10,155.0,At Risk
INV000085,2024-02-02,119120,Sip,1742,Gujarat,Surat,T30,26-35,Female,14.6,Net Banking,Verified,2024,,,Active
INV000085,2024-02-29,119599,Sip,8466,Gujarat,Surat,T30,26-35,Female,14.6,Mandate,Verified,2024,2024-02-02,27.0,Active
INV000085,2024-03-13,149322,Sip,4441,Gujarat,Surat,T30,26-35,Female,14.6,UPI,Pending,2024,2024-02-29,13.0,Active
INV000085,2025-01-07,102886,Sip,2306,Gujarat,Surat,T30,26-35,Female,14.6,Net Banking,Verified,2024,2024-03-13,300.0,At Risk
INV000085,2025-02-01,120505,Sip,26417,Gujarat,Surat,T30,26-35,Female,14.6,Cheque,Verified,2024,2025-01-07,25.0,Active
INV000086,2024-02-05,101206,Sip,6000,Karnataka,Mysore,B30,18-25,Female,4.1,Mandate,Verified,2024,,,Active
INV000086,2024-04-07,101208,Sip,28195,Karnataka,Mysore,B30,18-25,Female,4.1,Mandate,Verified,2024,2024-02-05,62.0,At Risk
INV000086,2024-06-10,120504,Sip,14025,Karnataka,Mysore,B30,18-25,Female,4.1,Cheque,Pending,2024,2024-04-07,64.0,At Risk
INV000086,2024-07-13,125497,Sip,2531,Karnataka,Mysore,B30,18-25,Female,4.1,Net Banking,Verified,2024,2024-06-10,33.0,Active
INV000086,2024-08-10,118636,Sip,7707,Karnataka,Mysore,B30,18-25,Female,4.1,UPI,Verified,2024,2024-07-13,28.0,Active
INV000086,2024-08-15,102887,Sip,2407,Karnataka,Mysore,B30,18-25,Female,4.1,Net Banking,Verified,2024,2024-08-10,5.0,Active
INV000086,2024-09-12,101207,Sip,1811,Karnataka,Mysore,B30,18-25,Female,4.1,Net Banking,Verified,2024,2024-08-15,28.0,Active
INV000086,2025-02-26,120841,Sip,5689,Karnataka,Mysore,B30,18-25,Female,4.1,Cheque,Verified,2024,2024-09-12,167.0,At Risk
INV000086,2025-03-01,118632,Sip,2046,Karnataka,Mysore,B30,18-25,Female,4.1,UPI,Verified,2024,2025-02-26,3.0,Active
INV000086,2025-03-13,148569,Sip,10810,Karnataka,Mysore,B30,18-25,Female,4.1,UPI,Verified,2024,2025-03-01,12.0,Active
INV000087,2024-02-20,119093,Sip,4165,Rajasthan,Jaipur,T30,36-45,Male,56.2,Cheque,Verified,2024,,,Active
INV000087,2024-09-09,148569,Sip,29970,Rajasthan,Jaipur,T30,36-45,Male,56.2,Net Banking,Verified,2024,2024-02-20,202.0,At Risk
INV000087,2024-11-08,120505,Sip,26554,Rajasthan,Jaipur,T30,36-45,Male,56.2,Net Banking,Pending,2024,2024-09-09,60.0,At Risk
INV000087,2025-02-27,119095,Sip,20895,Rajasthan,Jaipur,T30,36-45,Male,56.2,Cheque,Verified,2024,2024-11-08,111.0,At Risk
INV000087,2025-05-07,119093,Sip,2209,Rajasthan,Jaipur,T30,36-45,Male,56.2,Net Banking,Verified,2024,2025-02-27,69.0,At Risk
INV000087,2025-05-29,119598,Sip,21495,Rajasthan,Jaipur,T30,36-45,Male,56.2,Net Banking,Verified,2024,2025-05-07,22.0,Active
INV000088,2024-07-24,102887,Sip,1648,Delhi,Noida,T30,26-35,Male,20.4,Mandate,Verified,2024,,,Active
INV000088,2024-08-02,100033,Sip,8090,Delhi,Noida,T30,26-35,Male,20.4,Net Banking,Verified,2024,2024-07-24,9.0,Active
INV000089,2024-05-29,148568,Sip,873,Maharashtra,Mumbai,T30,26-35,Female,11.2,UPI,Verified,2024,,,Active
INV000089,2024-06-09,102887,Sip,9573,Maharashtra,Mumbai,T30,26-35,Female,11.2,UPI,Verified,2024,2024-05-29,11.0,Active
INV000089,2024-12-03,148569,Sip,3491,Maharashtra,Mumbai,T30,26-35,Female,11.2,Cheque,Verified,2024,2024-06-09,177.0,At Risk
INV000089,2025-05-28,120843,Sip,2683,Maharashtra,Mumbai,T30,26-35,Female,11.2,Mandate,Verified,2024,2024-12-03,176.0,At Risk
INV000090,2024-07-08,118634,Sip,2106,Rajasthan,Udaipur,B30,26-35,Female,23.7,UPI,Verified,2024,,,Active
INV000090,2024-08-19,119092,Sip,1731,Rajasthan,Udaipur,B30,26-35,Female,23.7,UPI,Verified,2024,2024-07-08,42.0,At Risk
INV000090,2025-04-25,119552,Sip,8536,Rajasthan,Udaipur,B30,26-35,Female,23.7,Mandate,Verified,2024,2024-08-19,249.0,At Risk
INV000091,2024-01-04,120504,Sip,2368,Haryana,Gurugram,T30,26-35,Male,14.6,Mandate,Verified,2024,,,Active
INV000091,2024-01-07,101208,Sip,8317,Haryana,Gurugram,T30,26-35,Male,14.6,Net Banking,Verified,2024,2024-01-04,3.0,Active
INV000091,2024-02-10,118632,Sip,8951,Haryana,Gurugram,T30,26-35,Male,14.6,Cheque,Verified,2024,2024-01-07,34.0,Active
INV000091,2024-05-18,101206,Sip,12679,Haryana,Gurugram,T30,26-35,Male,14.6,Cheque,Verified,2024,2024-02-10,98.0,At Risk
INV000091,2024-05-25,119095,Sip,537,Haryana,Gurugram,T30,26-35,Male,14.6,Cheque,Verified,2024,2024-05-18,7.0,Active
INV000091,2024-06-02,119092,Sip,2329,Haryana,Gurugram,T30,26-35,Male,14.6,Net Banking,Verified,2024,2024-05-25,8.0,Active
